Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
Censored Chat 2.5 (VC),@Phoenix_maky,All Ages,7,75,52.0K+,Supported,Supported,10/27/2024,11/6/2024,20,N/A,16,45,https://www.roblox.com/games/123092922210694/Censored-Chat-2-5-VC?gameSearchSessionInfo=8a878d4f-0ca3-49b2-a4dd-b5aea5db0573&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=123092922210694&amp;position=0&amp;universeId=6725082490,11/6/2024 22:42
World of Tanks Blitz,@thisgameisobroken,All Ages,1,145,81.0K+,Not Supported,Not Supported,12/23/2020,3/30/2024,14,N/A,107,148,https://www.roblox.com/games/6123594407/World-of-Tanks-Blitz?gameSearchSessionInfo=b4bf3d3e-b756-4913-93a5-ad8c6c335a42&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6123594407&amp;position=0&amp;universeId=2231324319,11/6/2024 22:42
Parkour Run!,GamesReborn Fun,All Ages,744,568682,426.7M+,Not Supported,Not Supported,5/14/2021,9/12/2024,20,Obby &amp; Platformer,102K+,29K+,https://www.roblox.com/games/6811842210/Parkour-Run?gameSearchSessionInfo=b686e5ca-2b2a-424a-af6a-a2eb09d62e76&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6811842210&amp;position=0&amp;universeId=2587270618,11/6/2024 22:42
Reborn As Swordsman,Weapon Kingdom,Ages 9+,5504,1421652,61.9M+,Supported,Not Supported,4/2/2024,11/4/2024,10,Simulation,175K+,5645,https://www.roblox.com/games/16981421605/Reborn-As-Swordsman?gameSearchSessionInfo=9d2270b7-c741-444d-83d7-c3dc7155ce65&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16981421605&amp;position=0&amp;universeId=5827120940,11/6/2024 22:43
Broken Bones IV - Ragdoll Sim,@Zaquille,Ages 9+,2134,4165561,1.2B+,Supported,Not Supported,11/8/2018,11/6/2024,30,Simulation,1M+,174K+,https://www.roblox.com/games/2551991523/Broken-Bones-IV-Ragdoll-Sim?gameSearchSessionInfo=60454e87-d879-4abb-bda6-d851aa861e11&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2551991523&amp;position=0&amp;universeId=911750776,11/6/2024 22:43
AeroFlights,@20Gamer24,All Ages,113,14239,4.7M+,Not Supported,Not Supported,1/3/2024,11/6/2024,20,Simulation,3017,1812,https://www.roblox.com/games/15856521419/AeroFlights?gameSearchSessionInfo=381ead57-9806-46fe-a826-618ce66bc9bf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15856521419&amp;position=0&amp;universeId=5483156092,11/6/2024 22:43
Punch Wall Simulator,Punch Wall Sim,All Ages,464,226755,171.6M+,Not Supported,Not Supported,3/21/2023,10/19/2024,7,Simulation,282K+,14K+,https://www.roblox.com/games/12851888521/Punch-Wall-Simulator?gameSearchSessionInfo=e43466de-dda0-4570-a327-ef55eb21e1d8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12851888521&amp;position=0&amp;universeId=4498728505,11/6/2024 22:43
Dont drop the soap[Beta],LaRange Studios,All Ages,0,14,9330,Not Supported,Not Supported,12/5/2022,10/20/2024,6,N/A,11,3,https://www.roblox.com/games/11748058660/Dont-drop-the-soap-Beta?gameSearchSessionInfo=92b43ac6-6531-4158-8268-cdf221bd9914&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11748058660&amp;position=0&amp;universeId=4159306202,11/6/2024 22:43
Strength Simulator,Strength Sim,All Ages,555,37138,53.4M+,Not Supported,Not Supported,6/7/2023,10/19/2024,7,Simulation,22K+,2426,https://www.roblox.com/games/13680982680/Strength-Simulator?gameSearchSessionInfo=6813aade-d603-425d-bad0-cf1caab94f10&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13680982680&amp;position=0&amp;universeId=4748460993,11/6/2024 22:43
🏀 Basketball Stars 3,@Ma1e,All Ages,566,198830,6.9M+,Supported,Not Supported,12/9/2023,11/5/2024,12,Sports &amp; Racing,4650,1298,https://www.roblox.com/games/15583100726/Basketball-Stars-3?gameSearchSessionInfo=d82cc2f8-695b-48e0-8cd5-68eb43728718&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15583100726&amp;position=0&amp;universeId=5379950946,11/6/2024 22:43
[X100] Boxing Simulator! 🥊,Tetra Games,Ages 9+,52,648802,123.3M+,Not Supported,Not Supported,10/6/2019,10/21/2024,15,Simulation,392K+,29K+,https://www.roblox.com/games/4058282580/X100-Boxing-Simulator?gameSearchSessionInfo=dd991bd6-939b-4451-a267-2498f94d926a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4058282580&amp;position=0&amp;universeId=1351278092,11/6/2024 22:43
The Farlands,@crusherfire,All Ages,3,6419,727.5K+,Supported,Supported,4/16/2024,6/23/2024,50,N/A,4217,383,https://www.roblox.com/games/17166603188/The-Farlands?gameSearchSessionInfo=23d0b444-b16c-497f-8735-a7d5dc5db729&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17166603188&amp;position=0&amp;universeId=5878573362,11/6/2024 22:44
Impostor,Vantablack Studios,All Ages,902,358009,141.1M+,Not Supported,Not Supported,9/24/2020,11/5/2024,12,Survival,51K+,15K+,https://www.roblox.com/games/5725946508/Impostor?gameSearchSessionInfo=f9eb7fa6-31c4-4f9e-9c13-25890cdf279a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5725946508&amp;position=0&amp;universeId=2029776337,11/6/2024 22:44
[UPDATE 2] Skillful ,Slubberdegullion,All Ages,3411,19346,7.0M+,Not Supported,Not Supported,11/2/2022,11/6/2024,10,N/A,20K+,1384,https://www.roblox.com/games/11442626954/UPDATE-2-Skillful?gameSearchSessionInfo=67d9ef9f-c199-4d24-940b-987b1e512a63&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11442626954&amp;position=0&amp;universeId=4068719857,11/6/2024 22:44
The Lost Mines 👁️ [NEW BADGES!],PixelBit - Studios,All Ages,184,42802,11.1M+,Supported,Not Supported,9/16/2023,11/6/2024,40,Survival,9948,2542,https://www.roblox.com/games/14782959537/The-Lost-Mines-NEW-BADGES?gameSearchSessionInfo=6a9a9be9-30c6-4d41-8462-e3a5dac030b3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14782959537&amp;position=0&amp;universeId=5094968992,11/6/2024 22:44
Infinity Football,Infinity Football,All Ages,99,12530,18.0M+,Not Supported,Not Supported,9/30/2023,10/20/2024,14,Sports &amp; Racing,5561,1348,https://www.roblox.com/games/14916849806/Infinity-Football?gameSearchSessionInfo=777738fc-284e-4a3e-b80a-7d69321f6455&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14916849806&amp;position=0&amp;universeId=5139291800,11/6/2024 22:44
Break In 2 (Story),@Cracky4,Ages 9+,4736,620512,624.5M+,Supported,Supported,6/26/2023,5/16/2024,55,Adventure,253K+,39K+,https://www.roblox.com/games/13864661000/Break-In-2-Story?gameSearchSessionInfo=e2d9a6c0-b1dd-4a9c-9271-92b99da7b555&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13864661000&amp;position=0&amp;universeId=4807308814,11/6/2024 22:44
[🏆EVENT] Football RNG.,Football RNG.,All Ages,2080,60428,51.4M+,Not Supported,Supported,5/16/2024,11/6/2024,16,Simulation,37K+,5104,https://www.roblox.com/games/17504117264/EVENT-Football-RNG?gameSearchSessionInfo=1c35c2b2-48f9-4cc2-9310-52bc6f1431b2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17504117264&amp;position=0&amp;universeId=5991139138,11/6/2024 22:44
Murder Mystery 2,@Nikilis,Ages 13+,86355,19352871,18.4B+,Supported,Supported,1/18/2014,10/21/2024,12,Survival,8M+,791K+,https://www.roblox.com/games/142823291/Murder-Mystery-2?gameSearchSessionInfo=4939c33d-18af-48a8-83ef-97ca7705fe5b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=142823291&amp;position=0&amp;universeId=66654135,11/6/2024 22:44
1984,@19kami0524,All Ages,0,36,1357,Not Supported,Not Supported,11/28/2022,1/23/2023,1,N/A,41,4,https://www.roblox.com/games/11690276480/1984?gameSearchSessionInfo=e24e6a20-1252-41e4-8e66-fc41de9863f3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11690276480&amp;position=0&amp;universeId=4141462202,11/6/2024 22:44
Halt's Hallway,@Pinnoppo,All Ages,0,45,32.1K+,Not Supported,Not Supported,2/23/2023,2/23/2023,6,N/A,65,71,https://www.roblox.com/games/12577838648/Halts-Hallway?gameSearchSessionInfo=47567a47-7150-46cc-b0c4-10c529ce048e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12577838648&amp;position=0&amp;universeId=4416127749,11/6/2024 22:45
Boxing League,kenami,Ages 9+,576,1103266,553.0M+,Supported,Not Supported,8/27/2019,9/4/2024,5,Sports &amp; Racing,311K+,77K+,https://www.roblox.com/games/3738091713/Boxing-League?gameSearchSessionInfo=35132e79-30d0-4302-a92b-64addfdbacda&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3738091713&amp;position=0&amp;universeId=1294246302,11/6/2024 22:45
House of Garage Doors,@gtb_1083,All Ages,4,985,394.8K+,Not Supported,Not Supported,6/29/2023,11/6/2024,15,N/A,195,73,https://www.roblox.com/games/13895288594/House-of-Garage-Doors?gameSearchSessionInfo=7c87be49-cbc9-44d2-afb7-cf7d4926796a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13895288594&amp;position=0&amp;universeId=4816864334,11/6/2024 22:45
Don't leave the circle!,LightMood Studio,All Ages,2269,124013,213.0M+,Supported,Not Supported,11/27/2021,11/4/2024,45,Survival,20K+,16K+,https://www.roblox.com/games/8112999058/Dont-leave-the-circle?gameSearchSessionInfo=559db7e7-8b78-436a-b2a1-ff1e1bf3d022&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8112999058&amp;position=0&amp;universeId=3121948493,11/6/2024 22:45
Venom (Carnage),@MipoBibo,All Ages,17,3600,2.5M+,Not Supported,Not Supported,12/30/2021,2/23/2022,25,Action,688,468,https://www.roblox.com/games/8396722030/Venom-Carnage?gameSearchSessionInfo=59011d88-4360-4f17-a22d-b4b4d47f5f06&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8396722030&amp;position=0&amp;universeId=3213398339,11/6/2024 22:45
SCP Containment Breach - Part 1! (Working SCP'S!!),@joshman601,All Ages,1,344,234.5K+,Supported,Supported,8/26/2023,6/11/2024,50,N/A,57,43,https://www.roblox.com/games/14572762220/SCP-Containment-Breach-Part-1-Working-SCPS?gameSearchSessionInfo=fa3e02a2-b278-40a4-913d-7ff197038e82&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14572762220&amp;position=0&amp;universeId=5028624240,11/6/2024 22:45
🌙Poppy Newtime 3,Depot Games,All Ages,11,397,105.9K+,Not Supported,Supported,5/28/2024,11/1/2024,50,N/A,99,79,https://www.roblox.com/games/17637208390/Poppy-Newtime-3?gameSearchSessionInfo=4f65000c-0235-4eb2-a03e-64eb2a4d46f3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17637208390&amp;position=0&amp;universeId=6040178306,11/6/2024 22:45
🎃MrSmartyPants' Cooking Roleplay ,MrSmartyPants,Ages 9+,44,26088,8.4M+,Not Supported,Not Supported,9/30/2022,11/5/2024,100,Roleplay &amp; Avatar Sim,3925,934,https://www.roblox.com/games/11122613490/MrSmartyPants-Cooking-Roleplay?gameSearchSessionInfo=5b0ff4c9-a482-4279-b579-41d1b3452552&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11122613490&amp;position=0&amp;universeId=3979285711,11/6/2024 22:45
Super Store Tycoon 🛍️ - Shop,Pulsar Games.,All Ages,134,66351,11.9M+,Not Supported,Not Supported,11/28/2022,10/4/2024,6,Simulation,28K+,3165,https://www.roblox.com/games/11689178347/Super-Store-Tycoon-Shop?gameSearchSessionInfo=c4901f44-bc01-4c7b-b5d1-57cddb25e8ba&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11689178347&amp;position=0&amp;universeId=4141113180,11/6/2024 22:46
⭐️ Poppy Playtime 3 - RP,Morph Play,All Ages,573,1541320,14.9M+,Not Supported,Supported,5/30/2024,11/4/2024,23,Roleplay &amp; Avatar Sim,3821,1258,https://www.roblox.com/games/17662267398/Poppy-Playtime-3-RP?gameSearchSessionInfo=cc9ad45d-1247-4e3a-a639-2f97c45bf86d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=39&amp;page=searchPage&amp;placeId=17662267398&amp;position=0&amp;universeId=6048913529,11/6/2024 22:46
Cook Burgers,@Sssqd,All Ages,1983,1599660,550.6M+,Supported,Not Supported,3/18/2019,10/31/2024,6,Simulation,450K+,100K+,https://www.roblox.com/games/2971329387/Cook-Burgers?gameSearchSessionInfo=24678302-2faa-4583-952c-b1053edd8b08&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2971329387&amp;position=0&amp;universeId=1073273083,11/6/2024 22:46
SPRUNKI : REMADE,@ryderfreeman5,All Ages,2010,5054,2.0M+,Not Supported,Supported,10/14/2024,11/6/2024,1,N/A,2725,364,https://www.roblox.com/games/132460420447876/SPRUNKI-REMADE?gameSearchSessionInfo=e963214f-b748-45d2-ab67-c43244bf85cf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=132460420447876&amp;position=0&amp;universeId=6675181038,11/6/2024 22:46
Kohaú Hibachi Restaurant,Kohaú,All Ages,239,223118,40.6M+,Not Supported,Not Supported,11/14/2019,11/6/2024,60,Roleplay &amp; Avatar Sim,66K+,17K+,https://www.roblox.com/games/4375619868/Koha-Hibachi-Restaurant?gameSearchSessionInfo=baf9f13c-979f-4532-95d6-e5f51b6c72dd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4375619868&amp;position=0&amp;universeId=1404342734,11/6/2024 22:46
{Content Deleted},@DatBoiC_ROBLOX,All Ages,0,89,50.5K+,Not Supported,Not Supported,6/28/2020,8/10/2020,50,N/A,118,109,https://www.roblox.com/games/5244731220/Content-Deleted?gameSearchSessionInfo=ca90be56-b979-4a09-9d17-06fc02e9a32c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5244731220&amp;position=0&amp;universeId=1836293102,11/6/2024 22:46
Capybara Cleaning Tycoon 🧽,@Imehialove3277,All Ages,0,14,7936,Not Supported,Supported,6/19/2024,6/19/2024,50,N/A,5,3,https://www.roblox.com/games/18109553100/Capybara-Cleaning-Tycoon?gameSearchSessionInfo=3176ea08-71fb-4cd7-b748-1a98c9e718e4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18109553100&amp;position=0&amp;universeId=6139106284,11/6/2024 22:46
Zooo,@manato48,Ages 9+,1421,68039,140.0M+,Supported,Supported,5/12/2023,11/2/2024,55,Survival,18K+,6299,https://www.roblox.com/games/13416197699/Zooo?gameSearchSessionInfo=8380bf39-3bb1-4e32-8267-a0f62e979207&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13416197699&amp;position=0&amp;universeId=4669328522,11/6/2024 22:47
Zoochosis Morphs,Exclusive Studio!,All Ages,62,3689,2.8M+,Not Supported,Supported,7/30/2024,10/31/2024,10,Adventure,2097,556,https://www.roblox.com/games/18723345339/Zoochosis-Morphs?gameSearchSessionInfo=542d929b-d86b-498b-96d0-23a986d95e20&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18723345339&amp;position=0&amp;universeId=6344182646,11/6/2024 22:47
Zombies vs Humans,Dejavu Studios,Ages 9+,1689,73550,13.7M+,Supported,Not Supported,12/28/2023,11/3/2024,24,Survival,39K+,6190,https://www.roblox.com/games/15781012611/Zombies-vs-Humans?gameSearchSessionInfo=cc95c5fe-93d5-40ea-a7b4-aac63cdb0fb5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15781012611&amp;position=0&amp;universeId=5455619189,11/6/2024 22:47
 Gun Armory Tycoon,Raven Network,Ages 9+,958,57151,33.3M+,Not Supported,Supported,4/25/2024,10/17/2024,8,Simulation,47K+,3828,https://www.roblox.com/games/17277889388/Gun-Armory-Tycoon?gameSearchSessionInfo=6ddafdf0-cff1-458f-a2d7-cfded5c0cb5c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17277889388&amp;position=0&amp;universeId=5910910774,11/6/2024 22:47
 Sonic.EXE: The disaster 1.2,@OutLaikRBLX,All Ages,2567,75476,44.9M+,Not Supported,Not Supported,9/9/2023,11/2/2024,8,Survival,36K+,4711,https://www.roblox.com/games/14722542056/Sonic-EXE-The-disaster-1-2?gameSearchSessionInfo=244c2adc-bfe4-44a6-bec2-94a10e16edba&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14722542056&amp;position=0&amp;universeId=5075303255,11/6/2024 22:47
[🎃] Squid Game,Trendsetter Games,All Ages,2739,2076460,1.4B+,Supported,Not Supported,9/24/2021,11/1/2024,55,Party &amp; Casual,916K+,161K+,https://www.roblox.com/games/7549229959/Squid-Game?gameSearchSessionInfo=2a8e476d-b113-44f5-8756-cc7ce8caac2a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7549229959&amp;position=0&amp;universeId=2934375089,11/6/2024 22:47
(UPDATE) Car Driving Indonesia,@Pengemudiindonesiaa,All Ages,5607,277930,214.3M+,Supported,Not Supported,6/5/2021,11/6/2024,1,Simulation,89K+,19K+,https://www.roblox.com/games/6911148748/UPDATE-Car-Driving-Indonesia?gameSearchSessionInfo=a045e254-6971-4dc6-8da7-40a2d3eb3ac1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6911148748&amp;position=0&amp;universeId=2640407187,11/6/2024 22:47
[ NEW CARS 💫]  Drift 36,@Soalizy,All Ages,305,114149,12.6M+,Not Supported,Not Supported,9/4/2023,7/30/2024,15,Simulation,7825,1322,https://www.roblox.com/games/14674883943/NEW-CARS-Drift-36?gameSearchSessionInfo=a9d42687-1531-4ac3-be30-8aa08b756201&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14674883943&amp;position=0&amp;universeId=5060259949,11/6/2024 22:48
[0.23.1] Deadline,RECOIL Studio,Ages 13+,642,342523,31.8M+,Not Supported,Not Supported,9/9/2019,11/3/2024,12,Shooter,113K+,20K+,https://www.roblox.com/games/3837841034/0-23-1-Deadline?gameSearchSessionInfo=bbf02241-7605-4088-8f0a-e77d55bdecac&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3837841034&amp;position=0&amp;universeId=1315961587,11/6/2024 22:48
[2x💸] Dunking Simulator,Virus Games Studio,All Ages,108,431941,142.0M+,Supported,Not Supported,10/5/2021,10/19/2023,20,Simulation,167K+,26K+,https://www.roblox.com/games/7655745946/2x-Dunking-Simulator?gameSearchSessionInfo=6eb1a4a2-522d-45ee-9d1a-3b98169d1e60&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7655745946&amp;position=0&amp;universeId=2974058674,11/6/2024 22:48
[765 MINI UPDATE]🔨RO-Scale Sandbox🔨,Rock Fort Lines,All Ages,183,51698,19.0M+,Supported,Not Supported,1/25/2020,11/2/2024,20,Simulation,14K+,4547,https://www.roblox.com/games/4629209674/765-MINI-UPDATE-RO-Scale-Sandbox?gameSearchSessionInfo=420c56cb-5fde-49d3-8ad3-f4e382fa40de&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4629209674&amp;position=0&amp;universeId=1520491885,11/6/2024 22:48
[AFC AJAX EVENT] Real Futbol 24,Real Sports Interactive,All Ages,2288,177227,135.1M+,Supported,Not Supported,7/9/2023,11/6/2024,14,Sports &amp; Racing,95K+,16K+,https://www.roblox.com/games/14004668761/AFC-AJAX-EVENT-Real-Futbol-24?gameSearchSessionInfo=b30a3a82-d57d-4866-918b-7501317d9ec4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14004668761&amp;position=0&amp;universeId=4851783408,11/6/2024 22:48
Dandy's Tower Defense (Alpha),@bujaooficial,Ages 9+,923,2941,470.1K+,Not Supported,Not Supported,10/6/2024,11/6/2024,30,N/A,503,213,https://www.roblox.com/games/105027650891697/Dandys-Tower-Defense-Alpha?gameSearchSessionInfo=b5f01e29-e82a-4b77-ae1f-52f6f021517e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=105027650891697&amp;position=0&amp;universeId=6639433847,11/6/2024 22:48
[⚠️] FUNDAMENTAL PAPER EDUCATION RP,@WromieAG,All Ages,765,33940,12.1M+,Not Supported,Not Supported,5/16/2024,10/29/2024,40,Roleplay &amp; Avatar Sim,6996,895,https://www.roblox.com/games/17503988068/FUNDAMENTAL-PAPER-EDUCATION-RP?gameSearchSessionInfo=e622f735-ab38-4cff-8ccf-cc25806bb559&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17503988068&amp;position=0&amp;universeId=5991102521,11/6/2024 22:48
[⚒️UPD🏝️]Desert Island Survival,Lapuda Games,All Ages,859,271832,110.8M+,Supported,Supported,12/11/2021,11/6/2024,6,Survival,75K+,11K+,https://www.roblox.com/games/8222131500/UPD-Desert-Island-Survival?gameSearchSessionInfo=ce62128d-72d4-4282-b1e7-014089bb0d58&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8222131500&amp;position=0&amp;universeId=3156189954,11/6/2024 22:48
[⚽UPDATE 2!] Guess The Football Player 🤔,deepirek doors,All Ages,6,1765,48.4K+,Supported,Supported,8/31/2024,11/4/2024,25,N/A,32,10,https://www.roblox.com/games/138480703328567/UPDATE-2-Guess-The-Football-Player?gameSearchSessionInfo=d46a6072-27f5-4bbb-8200-62cc18dc268c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=138480703328567&amp;position=0&amp;universeId=6494287562,11/6/2024 22:48
