Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
Escape Running Head,@manato48,Ages 9+,12821,1625888,2.1B+,Not Supported,Not Supported,1/7/2021,10/18/2024,6,Survival,251K+,77K+,https://www.roblox.com/games/6205205961/Escape-Running-Head?gameSearchSessionInfo=7caf197e-e8b9-4171-bdae-ecf8ca198523&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6205205961&amp;position=0&amp;universeId=2274830359,11/9/2024 23:52
[NEW MAP EXPANSION+10NEWCAR]West Malaysia Driving,DH Malaysia Studio,All Ages,82,1932,381.1K+,Not Supported,Not Supported,8/31/2024,11/4/2024,30,N/A,266,80,https://www.roblox.com/games/80345480120619/NEW-MAP-EXPANSION-10NEWCAR-West-Malaysia-Driving?gameSearchSessionInfo=9e360429-d8e1-4f36-bdf6-e15d311335b5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=80345480120619&amp;position=0&amp;universeId=6491043682,11/9/2024 23:52
Light Game - Game 7,Light Game Community,Ages 9+,1306,2398324,381.5M+,Not Supported,Not Supported,10/4/2021,10/23/2024,50,Party &amp; Casual,67K+,22K+,https://www.roblox.com/games/7645738534/Light-Game-Game-7?gameSearchSessionInfo=0e529d2e-7456-4a49-a29b-cd906008f7ff&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7645738534&amp;position=0&amp;universeId=2970472544,11/9/2024 23:52
[🎃] 🎪 The Amazing Digital Circus RP! [TADC RP],Imagination Core Studios,All Ages,88,148684,1.9M+,Not Supported,Not Supported,10/20/2023,11/2/2024,50,N/A,781,306,https://www.roblox.com/games/15119321532/The-Amazing-Digital-Circus-RP-TADC-RP?gameSearchSessionInfo=692ddf28-7283-4850-8948-9fd61bd4e8f6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15119321532&amp;position=0&amp;universeId=5210415619,11/9/2024 23:52
Raise a Peter,Petir Greffins,Ages 9+,451,227819,67.0M+,Not Supported,Not Supported,5/8/2022,10/19/2024,100,Simulation,78K+,18K+,https://www.roblox.com/games/9571238478/Raise-a-Peter?gameSearchSessionInfo=9afa4e9d-7ce2-4513-b533-2512dc6b2e12&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9571238478&amp;position=0&amp;universeId=3563989313,11/9/2024 23:52
Wacky Wizards,Whacky Wizards,All Ages,3453,1970128,893.5M+,Not Supported,Not Supported,5/31/2021,8/12/2024,28,Simulation,576K+,61K+,https://www.roblox.com/games/6888253864/Wacky-Wizards?gameSearchSessionInfo=6444ac8e-3f2d-41e1-b8e8-8fe8c8a9a822&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6888253864&amp;position=0&amp;universeId=2628404708,11/9/2024 23:52
😜Water Park,Flamingo Water Park,All Ages,828,134247,195.6M+,Not Supported,Not Supported,6/25/2021,9/10/2024,50,Simulation,12K+,32K+,https://www.roblox.com/games/7001831761/Water-Park?gameSearchSessionInfo=ee7196dd-0d89-468c-b7cd-165480815aff&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7001831761&amp;position=0&amp;universeId=2689730100,11/9/2024 23:52
[👁️MASSIVE UPDATE] Guiding Light Generator,@Crazyben_Dev,All Ages,47,1076,201.8K+,Not Supported,Not Supported,9/11/2024,11/3/2024,1,N/A,327,39,https://www.roblox.com/games/136503277449782/MASSIVE-UPDATE-Guiding-Light-Generator?gameSearchSessionInfo=5a4c9588-3beb-4c7d-9659-1f31965783bd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=136503277449782&amp;position=0&amp;universeId=6539040217,11/9/2024 23:52
Demon Blade,DemonCube,All Ages,3292,220357,93.2M+,Not Supported,Not Supported,10/9/2023,11/8/2024,12,RPG,376K+,15K+,https://www.roblox.com/games/15014439457/Demon-Blade?gameSearchSessionInfo=f61b4369-5929-42f7-af6d-bd8b30406f0a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=39&amp;page=searchPage&amp;placeId=15014439457&amp;position=0&amp;universeId=5170731021,11/9/2024 23:52
BAD CAT [KITTEN],@CattyApps,All Ages,4312,484024,213.4M+,Not Supported,Not Supported,8/30/2021,11/8/2024,50,Simulation,132K+,18K+,https://www.roblox.com/games/7367863399/BAD-CAT?gameSearchSessionInfo=47472ca2-5126-47ec-b864-294444bdb34c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7367863399&amp;position=0&amp;universeId=2872881913,11/9/2024 23:52
[Musics] Baseplate to Talk :D,Juegos sin imaginacion,All Ages,86,26978,966.5K+,Not Supported,Not Supported,7/31/2024,11/6/2024,50,Social,1081,702,https://www.roblox.com/games/18736300162/Musics-Baseplate-to-Talk-D?gameSearchSessionInfo=e0db9e2c-ebec-4318-9a24-159e7bf9e40a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18736300162&amp;position=0&amp;universeId=6348113528,11/9/2024 23:52
 Anime Catching Simulator,BestBunny,All Ages,206,191886,79.3M+,Not Supported,Not Supported,1/13/2023,8/15/2024,12,Simulation,285K+,12K+,https://www.roblox.com/games/12135645852/Anime-Catching-Simulator?gameSearchSessionInfo=8d6cf2ee-621e-4e69-843c-258b7bd77a16&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12135645852&amp;position=0&amp;universeId=4280746206,11/9/2024 23:52
Get Eaten By a Giant Girl!,59 games,All Ages,190,13545,11.6M+,Not Supported,Not Supported,2/13/2024,10/12/2024,50,Simulation,9008,1634,https://www.roblox.com/games/16354785865/Get-Eaten-By-a-Giant-Girl?gameSearchSessionInfo=d5d010e4-c04b-42be-bf0c-6ed29191fbf6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16354785865&amp;position=0&amp;universeId=5640367829,11/9/2024 23:52
🎼 Fun Music Maker Studio,BoxBlox,All Ages,10,5944,2.1M+,Not Supported,Not Supported,3/17/2021,10/1/2024,16,Entertainment,1954,363,https://www.roblox.com/games/6528557609/Fun-Music-Maker-Studio?gameSearchSessionInfo=df17fa5a-7075-4d13-89a4-1b7f56acea64&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6528557609&amp;position=0&amp;universeId=2447238733,11/9/2024 23:52
Short Horror Games,Cryptid Horror,All Ages,4803,282765,13.6M+,Not Supported,Not Supported,7/11/2024,11/7/2024,24,N/A,11K+,3074,https://www.roblox.com/games/18432975025/Short-Horror-Games?gameSearchSessionInfo=6f7d0b9d-4d31-40e4-b798-90a80314872e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18432975025&amp;position=0&amp;universeId=6247557414,11/9/2024 23:52
Pet Simulator X! 🐾,BIG Games Pets,All Ages,6601,5999557,8.8B+,Not Supported,Not Supported,1/23/2021,10/16/2024,12,Simulation,4M+,388K+,https://www.roblox.com/games/6284583030/Pet-Simulator-X?gameSearchSessionInfo=31c6b734-421a-440d-878b-5e18dc9c2eff&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6284583030&amp;position=0&amp;universeId=2316994223,11/9/2024 23:52
The KJ Games [Added JUN!],@DayersK,All Ages,1255,1920,651.2K+,Not Supported,Not Supported,9/11/2024,11/9/2024,15,N/A,751,203,https://www.roblox.com/games/93206384804745/The-KJ-Games-Added-JUN?gameSearchSessionInfo=d7af092b-ccee-4209-a279-c2885dd6a37b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=93206384804745&amp;position=0&amp;universeId=6539645885,11/9/2024 23:52
Cheese Escape [Horror],@Spirow734,Ages 9+,9843,1552199,999.9M+,Not Supported,Not Supported,10/3/2020,11/3/2024,8,Survival,359K+,53K+,https://www.roblox.com/games/5777099015/Cheese-Escape-Horror?gameSearchSessionInfo=1529853e-5654-4542-89ec-3e90ae44967c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5777099015&amp;position=0&amp;universeId=2049551477,11/9/2024 23:52
Adopt Me! 🧪 Test Lab,Uplift Games,All Ages,569,390076,18.7M+,Not Supported,Not Supported,6/11/2021,11/2/2024,48,N/A,46K+,8273,https://www.roblox.com/games/6937937941/Adopt-Me-Test-Lab?gameSearchSessionInfo=553052d7-1b3d-4c21-ae6a-f046d8d744b7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6937937941&amp;position=0&amp;universeId=2654849480,11/9/2024 23:52
Murderers VS Sheriffs Duels,Red21 Games,Ages 13+,21852,684423,1.0B+,Not Supported,Not Supported,2/2/2023,11/7/2024,41,Action,307K+,57K+,https://www.roblox.com/games/12355337193/Murderers-VS-Sheriffs-Duels?gameSearchSessionInfo=c8823ebe-0788-4023-86e7-a38d3844c5ef&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12355337193&amp;position=0&amp;universeId=4348829796,11/9/2024 23:52
Portaboi quiz,@o_gingado,All Ages,0,0,26,Not Supported,Not Supported,10/24/2024,10/25/2024,50,N/A,2,0,https://www.roblox.com/games/79887187998407/Portaboi-quiz?gameSearchSessionInfo=804a48c5-e46b-4335-ad7b-bf6743fd977b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=79887187998407&amp;position=0&amp;universeId=6710401451,11/9/2024 23:52
(Free UGC)My Hello Kitty Cafe,Rock Panda Games,All Ages,3283,1748547,444.2M+,Not Supported,Not Supported,4/12/2022,11/8/2024,1,Simulation,798K+,28K+,https://www.roblox.com/games/9346039031/50th-Anniversary-My-Hello-Kitty-Cafe-Tycoon?gameSearchSessionInfo=de2fd403-4d5f-440a-941e-5d705ec0b055&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9346039031&amp;position=0&amp;universeId=3494556606,11/9/2024 23:52
Pick A Song,Better Song,All Ages,1676,18527,8.9M+,Not Supported,Not Supported,8/26/2024,10/5/2024,16,Action,7123,1007,https://www.roblox.com/games/70771096364385/Pick-A-Song?gameSearchSessionInfo=75de51db-59f3-48ad-a558-7b8370c200c2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=70771096364385&amp;position=0&amp;universeId=6470476189,11/9/2024 23:52
SILLY SCIENCE! 🧪 ,Silly Science Studios,All Ages,1498,5417,6.5M+,Not Supported,Not Supported,10/9/2024,10/21/2024,8,N/A,869,580,https://www.roblox.com/games/99999929207549/SILLY-SCIENCE?gameSearchSessionInfo=348cd729-f14f-40c7-ac99-36e32918adec&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=99999929207549&amp;position=0&amp;universeId=6651380961,11/9/2024 23:52
LOL DressUp!,@ZombieCrunchUK,All Ages,886,239311,217.1M+,Not Supported,Not Supported,3/24/2020,4/7/2024,20,Roleplay &amp; Avatar Sim,45K+,33K+,https://www.roblox.com/games/4811392986/LOL-DressUp?gameSearchSessionInfo=f4452d86-fe06-435a-b5f5-a19ea0565f25&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4811392986&amp;position=0&amp;universeId=1626225074,11/9/2024 23:52
Merge Toy,Merge Empire,Ages 9+,2527,15055,4.8M+,Not Supported,Not Supported,8/29/2024,11/8/2024,9,Simulation,11K+,2290,https://www.roblox.com/games/80777191376739/Merge-Toy?gameSearchSessionInfo=045ab73f-171a-469c-a38b-d67e156f0889&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=80777191376739&amp;position=0&amp;universeId=6483696355,11/9/2024 23:52
PsvitaCcc,@psvitagamer720,All Ages,0,2,60,Not Supported,Not Supported,1/2/2015,9/28/2015,6,N/A,0,0,https://www.roblox.com/games/199406162/PsvitaCcc?gameSearchSessionInfo=25099b4f-a365-434b-b372-8b94c16bebe1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=199406162&amp;position=0&amp;universeId=92395104,11/9/2024 23:53
🔪Survival The Catnap Smiling Critters The Killers,Hutch Games,Ages 9+,202,2767249,18.0M+,Not Supported,Not Supported,2/5/2024,9/22/2024,18,Survival,1976,843,https://www.roblox.com/games/16243219546/Survival-The-Catnap-Smiling-Critters-The-Killers?gameSearchSessionInfo=fcafb5a8-793b-4592-ac49-9fd507d49bc6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16243219546&amp;position=0&amp;universeId=5606321100,11/9/2024 23:53
Lindon's Library of Games,@LINDON55,All Ages,3,3224,689.1K+,Not Supported,Not Supported,2/14/2021,11/1/2024,30,N/A,1525,135,https://www.roblox.com/games/6392782014/Lindons-Library-of-Games?gameSearchSessionInfo=0d914628-5679-4167-91f3-e9497589efb5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6392782014&amp;position=0&amp;universeId=2374558049,11/9/2024 23:53
Stealth,Mailbox Games,All Ages,0,350064,24.5M+,Not Supported,Not Supported,10/27/2015,1/26/2022,1,N/A,98K+,12K+,https://www.roblox.com/games/314608134/Stealth?gameSearchSessionInfo=3423c244-5338-4865-9791-325e8577a9d4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=314608134&amp;position=0&amp;universeId=118208314,11/9/2024 23:53
weirdest game on roblox,Superluminous Studios,All Ages,199,42613,28.9M+,Not Supported,Not Supported,3/28/2024,10/3/2024,1,Adventure,75K+,2745,https://www.roblox.com/games/16906510709/weirdest-game-on-roblox?gameSearchSessionInfo=5770ed3f-6781-408d-ae48-9f63a9d59055&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16906510709&amp;position=0&amp;universeId=5806644645,11/9/2024 23:53
Boys Only Brookhaven (UNDER BETA),•BRUNETTE GROUP•,All Ages,1,19,12.0K+,Not Supported,Not Supported,9/22/2024,11/9/2024,50,N/A,24,16,https://www.roblox.com/games/133948072826083/Boys-Only-Brookhaven-UNDER-BETA?gameSearchSessionInfo=11fa896f-30e5-49dc-84e9-09cf8cebff68&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=133948072826083&amp;position=0&amp;universeId=6584105522,11/9/2024 23:53
Super Easy Fun Candy Obby,Studio Y,All Ages,80,1730669,11.9M+,Not Supported,Not Supported,1/21/2024,11/6/2024,12,N/A,786,1284,https://www.roblox.com/games/16055760865/Super-Easy-Fun-Candy-Obby?gameSearchSessionInfo=4bb6d6cc-544c-4c4d-abc7-03fd19890196&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16055760865&amp;position=0&amp;universeId=5549835792,11/9/2024 23:53
GRUMPY GRAN! (SCARY OBBY),@PlatinumFalls,All Ages,3446,267459,471.7M+,Not Supported,Not Supported,4/15/2022,9/18/2023,10,Obby &amp; Platformer,63K+,34K+,https://www.roblox.com/games/9372570969/GRUMPY-GRAN-SCARY-OBBY?gameSearchSessionInfo=ff7c0c80-b608-4941-9ab9-6412a738bcc8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9372570969&amp;position=0&amp;universeId=3502524667,11/9/2024 23:53
✨Collect The Body,The Venomhawks,All Ages,2548,338068,160.6M+,Not Supported,Not Supported,5/26/2022,10/3/2024,25,Adventure,579K+,24K+,https://www.roblox.com/games/9731376817/Collect-The-Body?gameSearchSessionInfo=907e0302-a63e-46e5-a41c-26f5509c28bf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9731376817&amp;position=0&amp;universeId=3608594708,11/9/2024 23:53
SKYDIVE Off A TOWER! 🪂,@silky_dev,All Ages,1326,2065108,98.8M+,Not Supported,Not Supported,12/20/2022,11/3/2024,18,Simulation,676K+,12K+,https://www.roblox.com/games/11868251164/SKYDIVE-Off-A-TOWER?gameSearchSessionInfo=63fcbc05-edb1-41c4-a978-ce371125255a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11868251164&amp;position=0&amp;universeId=4199785916,11/9/2024 23:53
🩸Blood &amp; Gore (BETA),Vices Games,Ages 13+,338,511538,5.1M+,Not Supported,Not Supported,7/15/2024,11/3/2024,12,N/A,5410,3408,https://www.roblox.com/games/18492109138/Blood-Gore-BETA?gameSearchSessionInfo=640a8496-67eb-4dcb-a001-862e505c77f9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18492109138&amp;position=0&amp;universeId=6266462228,11/9/2024 23:53
Sakura Stand,Sakura Pro Max,All Ages,1474,271925,255.8M+,Not Supported,Not Supported,1/14/2022,11/5/2024,20,Action,140K+,34K+,https://www.roblox.com/games/8534845015/Sakura-Stand?gameSearchSessionInfo=ab90e4d8-b686-47a3-b7ac-c9f9d2f4c609&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8534845015&amp;position=0&amp;universeId=3256689155,11/9/2024 23:53
[⏳] Toilet Tower Defense,Telanthric Development,All Ages,71503,1129971,5.1B+,Not Supported,Not Supported,6/17/2023,11/8/2024,30,Strategy,1M+,165K+,https://www.roblox.com/games/13775256536/EPISODE-77-PART-4-Toilet-Tower-Defense?gameSearchSessionInfo=7152a924-0b92-4e6f-8376-5ae83acf22ea&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13775256536&amp;position=0&amp;universeId=4778845442,11/9/2024 23:53
[MISERY  +11 EMOTES] 🎵 TTD 3,Emotes CO.,All Ages,2938,2574963,1.1B+,Not Supported,Not Supported,10/2/2020,11/9/2024,50,Social,753K+,128K+,https://www.roblox.com/games/5771467270/DISCO-DANCE-10-EMOTES-TTD-3?gameSearchSessionInfo=796f2fa7-7c45-4543-8dd7-a99fe6e9cf78&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5771467270&amp;position=0&amp;universeId=2047210140,11/9/2024 23:53
🚧 Kosovo Valley,Balkan ᅠ,Ages 13+,58,2067,328.6K+,Not Supported,Not Supported,4/22/2024,11/3/2024,50,N/A,500,237,https://www.roblox.com/games/17247675779/Kosovo-Valley?gameSearchSessionInfo=a49648a1-0121-481c-b764-a3648893bc9d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17247675779&amp;position=0&amp;universeId=5900714724,11/9/2024 23:53
The Dropper 2.0! [NEW],PSG Games!,All Ages,0,1,53,Not Supported,Not Supported,6/1/2024,8/20/2024,30,N/A,4,0,https://www.roblox.com/games/17686561808/The-Dropper-2-0-NEW?gameSearchSessionInfo=44c9385a-48a3-412c-94bf-8267823a9ec7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17686561808&amp;position=0&amp;universeId=6057359728,11/9/2024 23:53
The Complex [UPDATE 1.0],@vojnik_23,All Ages,15,5677,257.0K+,Not Supported,Not Supported,6/29/2022,10/13/2024,30,N/A,902,154,https://www.roblox.com/games/10054459190/The-Complex-UPDATE-1-0?gameSearchSessionInfo=ef64182a-367e-434a-864b-73f5b8212132&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10054459190&amp;position=0&amp;universeId=3699077274,11/9/2024 23:53
Zombie Uprising,USSF - United States Special Forces,Ages 9+,5086,3207091,1.0B+,Not Supported,Not Supported,5/2/2020,10/14/2024,5,Shooter,921K+,47K+,https://www.roblox.com/games/4972091010/Zombie-Uprising?gameSearchSessionInfo=c072aa27-6b1b-4c33-a041-a684b636e53f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4972091010&amp;position=0&amp;universeId=1709832923,11/9/2024 23:53
PROJECT,@gamedevreal2,Ages 13+,225,48538,5.2M+,Not Supported,Not Supported,3/19/2024,10/26/2024,60,N/A,8858,5034,https://www.roblox.com/games/16789548608/PROJECT?gameSearchSessionInfo=96b431ec-46be-46e5-add3-2cf50ba8edc2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16789548608&amp;position=0&amp;universeId=5770257536,11/9/2024 23:53
🏆 Backrooms Race,DoubleAce Games,Ages 9+,780,222146,103.3M+,Not Supported,Not Supported,5/17/2022,10/16/2024,30,Simulation,152K+,12K+,https://www.roblox.com/games/9649680488/Backrooms-Race?gameSearchSessionInfo=f3289ffd-c1e4-4231-8d20-077723028f9f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=39&amp;page=searchPage&amp;placeId=9649680488&amp;position=0&amp;universeId=3585930820,11/9/2024 23:53
FEEDING TRASH TO RICH PEOPLE TYCOON,Badass Experiences,All Ages,204,155879,31.6M+,Not Supported,Not Supported,4/18/2023,9/19/2024,6,Simulation,43K+,5191,https://www.roblox.com/games/13171071365/FEEDING-TRASH-TO-RICH-PEOPLE-TYCOON?gameSearchSessionInfo=a012eed3-b147-4010-8f35-54c378dc13d4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13171071365&amp;position=0&amp;universeId=4596483580,11/9/2024 23:53
The Spooktober Experience 🎃,NRFL Studios,All Ages,226,9475,329.8K+,Not Supported,Not Supported,10/16/2024,11/9/2024,20,N/A,470,57,https://www.roblox.com/games/103553523501833/The-Spooktober-Experience?gameSearchSessionInfo=f5ed79a7-5b01-4366-8eff-7424eb646234&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=103553523501833&amp;position=0&amp;universeId=6681835303,11/9/2024 23:53
Isles of Ravos 🐲 RP,Isles of Ravos,All Ages,5288,102020,5.2M+,Not Supported,Not Supported,9/26/2024,11/9/2024,30,N/A,12K+,713,https://www.roblox.com/games/108439047160668/Isles-of-Ravos-RP?gameSearchSessionInfo=2a7c7f91-f7cc-4e68-b012-b322464e2552&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=108439047160668&amp;position=0&amp;universeId=6599600818,11/9/2024 23:53
ARK the island,@EthanGPlaysRB,All Ages,0,11,7887,Not Supported,Not Supported,2/7/2022,2/7/2022,6,N/A,15,22,https://www.roblox.com/games/8751231026/ARK-the-island?gameSearchSessionInfo=cdbd28df-56b7-4a99-9072-4948b1749659&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8751231026&amp;position=0&amp;universeId=3321518965,11/9/2024 23:53
[REWRITE PT. 1] AI War: Reforged,@TowerBlitzSR,Ages 9+,22,10618,1.0M+,Not Supported,Not Supported,3/9/2024,11/3/2024,8,Simulation,1424,457,https://www.roblox.com/games/16675775899/REWRITE-PT-1-AI-War-Reforged?gameSearchSessionInfo=95a33a9c-8189-4912-9db0-9737199c0ba8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=37&amp;page=searchPage&amp;placeId=16675775899&amp;position=0&amp;universeId=5734610351,11/9/2024 23:53
